"","Source","BGC","SS_NoSpace","Edatopic"
"2682","BECv13","CWHdm3","CWHdm3/Fm51","D5"
"2683","BECv13","CWHdm3","CWHdm3/Fm51","C5"
"2684","BECv13","CWHdm3","CWHdm3/Fm51","C6"
"2685","BECv13","CWHdm3","CWHdm3/Fm51","D6"
"2686","BECv13","CWHdm3","CWHdm3/Fm51","E6"
"2687","BECv13","CWHdm3","CWHdm3/Ro","A0"
"2688","BECv13","CWHdm3","CWHdm3/Ro","B0"
"2689","BECv13","CWHdm3","CWHdm3/Ro","C0"
"2690","BECv13","CWHdm3","CWHdm3/Wb55","A7"
"2691","BECv13","CWHdm3","CWHdm3/Wb55","B7"
"2692","BECv13","CWHdm3","CWHdm3/Ws56","C7"
"2693","BECv13","CWHdm3","CWHdm3/Ws56","E7"
"2694","BECv13","CWHdm3","CWHdm3/Ws56","D7"
"2695","USA_2019","CWHds_WA","CWHds_WA/101","D4"
"2696","USA_2019","CWHds_WA","CWHds_WA/101","D3"
"2697","USA_2019","CWHds_WA","CWHds_WA/101","C4"
"2698","USA_2019","CWHds_WA","CWHds_WA/101","C3"
"2699","USA_2019","CWHds_WA","CWHds_WA/101","B4"
"2700","USA_2019","CWHds_WA","CWHds_WA/101","B3"
"2701","USA_2019","CWHds_WA","CWHds_WA/102","D1"
"2702","USA_2019","CWHds_WA","CWHds_WA/102","C1"
"2703","USA_2019","CWHds_WA","CWHds_WA/102","B1"
"2704","USA_2019","CWHds_WA","CWHds_WA/102","A1"
"2705","USA_2019","CWHds_WA","CWHds_WA/103","D2"
"2706","USA_2019","CWHds_WA","CWHds_WA/103","C2"
"2707","USA_2019","CWHds_WA","CWHds_WA/103","B2"
"2708","USA_2019","CWHds_WA","CWHds_WA/103","A2"
"2709","USA_2019","CWHds_WA","CWHds_WA/110","C5"
"2710","USA_2019","CWHds_WA","CWHds_WA/110","B5"
"2711","USA_2019","CWHds_WA","CWHds_WA/111","C6"
"2712","USA_2019","CWHds_WA","CWHds_WA/111","B6"
"2713","USA_2019","CWHds_WA","CWHds_WA/112","E5"
"2714","USA_2019","CWHds_WA","CWHds_WA/112","D5"
"2715","USA_2019","CWHds_WA","CWHds_WA/113","E6"
"2716","USA_2019","CWHds_WA","CWHds_WA/113","D6"
"2717","Add_2021","CWHds_WA","CWHds_WA/Ro","A0"
"2718","Add_2021","CWHds_WA","CWHds_WA/Ro","B0"
"2719","BECv13","CWHds1","CWHds1/101","A1"
"2720","BECv13","CWHds1","CWHds1/101","A2"
"2721","BECv13","CWHds1","CWHds1/101","A3"
"2722","BECv13","CWHds1","CWHds1/101","A4"
"2723","BECv13","CWHds1","CWHds1/101","B1"
"2724","BECv13","CWHds1","CWHds1/101","B2"
"2725","BECv13","CWHds1","CWHds1/101","B3"
"2726","BECv13","CWHds1","CWHds1/101","B4"
"2727","BECv13","CWHds1","CWHds1/101","C1"
"2728","BECv13","CWHds1","CWHds1/101","C2"
"2729","BECv13","CWHds1","CWHds1/101","C3"
"2730","BECv13","CWHds1","CWHds1/101","C4"
"2731","BECv13","CWHds1","CWHds1/101a","A3"
"2732","BECv13","CWHds1","CWHds1/101a","A4"
"2733","BECv13","CWHds1","CWHds1/101a","B3"
"2734","BECv13","CWHds1","CWHds1/101a","B4"
"2735","BECv13","CWHds1","CWHds1/101a","C3"
"2736","BECv13","CWHds1","CWHds1/101a","C4"
"2737","BECv13","CWHds1","CWHds1/101b","A1"
"2738","BECv13","CWHds1","CWHds1/101b","A2"
"2739","BECv13","CWHds1","CWHds1/101b","B1"
"2740","BECv13","CWHds1","CWHds1/101b","B2"
"2741","BECv13","CWHds1","CWHds1/101b","C1"
"2742","BECv13","CWHds1","CWHds1/101b","C2"
"2743","BECv13","CWHds1","CWHds1/102","A0"
"2744","BECv13","CWHds1","CWHds1/102","A1"
"2745","BECv13","CWHds1","CWHds1/102","B0"
"2746","BECv13","CWHds1","CWHds1/102","B1"
"2747","BECv13","CWHds1","CWHds1/102","C0"
"2748","BECv13","CWHds1","CWHds1/102","C1"
"2749","BECv13","CWHds1","CWHds1/103","A1"
"2750","BECv13","CWHds1","CWHds1/103","A2"
"2751","BECv13","CWHds1","CWHds1/103","A3"
"2752","BECv13","CWHds1","CWHds1/103","A4"
"2753","BECv13","CWHds1","CWHds1/103","B1"
"2754","BECv13","CWHds1","CWHds1/103","B2"
"2755","BECv13","CWHds1","CWHds1/103","B3"
"2756","BECv13","CWHds1","CWHds1/103","B4"
"2757","BECv13","CWHds1","CWHds1/103","C1"
"2758","BECv13","CWHds1","CWHds1/103","C2"
"2759","BECv13","CWHds1","CWHds1/103","C3"
"2760","BECv13","CWHds1","CWHds1/103","C4"
"2761","BECv13","CWHds1","CWHds1/104","A1"
"2762","BECv13","CWHds1","CWHds1/104","A2"
"2763","BECv13","CWHds1","CWHds1/104","A3"
"2764","BECv13","CWHds1","CWHds1/104","A4"
"2765","BECv13","CWHds1","CWHds1/104","B1"
"2766","BECv13","CWHds1","CWHds1/104","B2"
"2767","BECv13","CWHds1","CWHds1/104","B3"
"2768","BECv13","CWHds1","CWHds1/104","B4"
"2769","BECv13","CWHds1","CWHds1/104","C1"
"2770","BECv13","CWHds1","CWHds1/104","C2"
"2771","BECv13","CWHds1","CWHds1/104","C3"
"2772","BECv13","CWHds1","CWHds1/104","C4"
"2773","BECv13","CWHds1","CWHds1/110","D3"
"2774","BECv13","CWHds1","CWHds1/110","D4"
"2775","BECv13","CWHds1","CWHds1/110","E3"
"2776","BECv13","CWHds1","CWHds1/110","E4"
"2777","BECv13","CWHds1","CWHds1/111","D5"
"2778","BECv13","CWHds1","CWHds1/111","D6"
"2779","BECv13","CWHds1","CWHds1/111","E5"
"2780","BECv13","CWHds1","CWHds1/111","E6"
"2781","BECv13","CWHds1","CWHds1/112","D5"
"2782","BECv13","CWHds1","CWHds1/112","D6"
"2783","BECv13","CWHds1","CWHds1/112","E5"
"2784","BECv13","CWHds1","CWHds1/112","E6"
"2785","BECv13","CWHds1","CWHds1/Fl51","D5"
"2786","BECv13","CWHds1","CWHds1/Fl51","D6"
"2787","BECv13","CWHds1","CWHds1/Fl51","E5"
"2788","BECv13","CWHds1","CWHds1/Fl51","E6"
"2789","BECv13","CWHds1","CWHds1/Fm51.1","D5"
"2790","BECv13","CWHds1","CWHds1/Fm51.1","D6"
"2791","BECv13","CWHds1","CWHds1/Fm51.1","E5"
"2792","BECv13","CWHds1","CWHds1/Fm51.1","E6"
"2793","BECv13","CWHds1","CWHds1/Ro","A0"
"2794","BECv13","CWHds1","CWHds1/Ro","B0"
"2795","BECv13","CWHds1","CWHds1/Ro","C0"
"2796","BECv13","CWHds1","CWHds1/Wb50.2","A7"
"2797","BECv13","CWHds1","CWHds1/Wb50.2","B7"
"2798","BECv13","CWHds1","CWHds1/Wm","C7"
"2799","BECv13","CWHds1","CWHds1/Wm","D7"
"2800","BECv13","CWHds1","CWHds1/Wm","E7"
"2801","BECv13","CWHds1","CWHds1/Ws56.2","C7"
"2802","BECv13","CWHds1","CWHds1/Ws56.2","D7"
"2803","BECv13","CWHds1","CWHds1/Ws56.2","E7"
"2804","BECv13","CWHds2","CWHds2/101","A3"
"2805","BECv13","CWHds2","CWHds2/101","A4"
"2806","BECv13","CWHds2","CWHds2/101","B4"
"2807","BECv13","CWHds2","CWHds2/101","C4"
"2808","BECv13","CWHds2","CWHds2/101","C3"
"2809","BECv13","CWHds2","CWHds2/101","B3"
"2810","BECv13","CWHds2","CWHds2/102","A0"
"2811","BECv13","CWHds2","CWHds2/102","B0"
"2812","BECv13","CWHds2","CWHds2/102","C0"
"2813","BECv13","CWHds2","CWHds2/102","C1"
"2814","BECv13","CWHds2","CWHds2/102","B1"
"2815","BECv13","CWHds2","CWHds2/102","A1"
"2816","BECv13","CWHds2","CWHds2/103","A2"
"2817","BECv13","CWHds2","CWHds2/103","B2"
"2818","BECv13","CWHds2","CWHds2/103","C2"
"2819","BECv13","CWHds2","CWHds2/104","A2"
"2820","BECv13","CWHds2","CWHds2/104","B2"
"2821","BECv13","CWHds2","CWHds2/104","C2"
"2822","BECv13","CWHds2","CWHds2/110","D3"
"2823","BECv13","CWHds2","CWHds2/110","E3"
"2824","BECv13","CWHds2","CWHds2/110","E4"
"2825","BECv13","CWHds2","CWHds2/110","D4"
"2826","BECv13","CWHds2","CWHds2/111","E5"
"2827","BECv13","CWHds2","CWHds2/111","E6"
"2828","BECv13","CWHds2","CWHds2/111","D6"
"2829","BECv13","CWHds2","CWHds2/111","D5"
"2830","BECv13","CWHds2","CWHds2/111","C5"
"2831","BECv13","CWHds2","CWHds2/111","C6"
"2832","BECv13","CWHds2","CWHds2/112","C6"
"2833","BECv13","CWHds2","CWHds2/112","C5"
"2834","BECv13","CWHds2","CWHds2/112","D5"
"2835","BECv13","CWHds2","CWHds2/112","D6"
"2836","BECv13","CWHds2","CWHds2/112","E6"
"2837","BECv13","CWHds2","CWHds2/112","E5"
"2838","BECv13","CWHds2","CWHds2/Fl","E6"
"2839","BECv13","CWHds2","CWHds2/Fl","D6"
"2840","BECv13","CWHds2","CWHds2/Fl","C6"
"2841","BECv13","CWHds2","CWHds2/Fl","C5"
"2842","BECv13","CWHds2","CWHds2/Fl","D5"
"2843","BECv13","CWHds2","CWHds2/Fl","E5"
"2844","BECv13","CWHds2","CWHds2/Fm","E5"
"2845","BECv13","CWHds2","CWHds2/Fm","D6"
"2846","BECv13","CWHds2","CWHds2/Fm","D5"
"2847","BECv13","CWHds2","CWHds2/Fm","C5"
"2848","BECv13","CWHds2","CWHds2/Fm","C6"
"2849","BECv13","CWHds2","CWHds2/Fm","E6"
"2850","BECv13","CWHds2","CWHds2/Ro","A0"
"2851","BECv13","CWHds2","CWHds2/Ro","B0"
"2852","BECv13","CWHds2","CWHds2/Ro","C0"
"2853","BECv13","CWHds2","CWHds2/Wb51","A7"
"2854","BECv13","CWHds2","CWHds2/Wb51","B7"
"2855","BECv13","CWHds2","CWHds2/Ws56","E7"
"2856","BECv13","CWHds2","CWHds2/Ws56","D7"
"2857","BECv13","CWHds2","CWHds2/Ws56","C7"
"2858","USA_2019","CWHmh_OR","CWHmh_OR/101","D4"
"2859","USA_2019","CWHmh_OR","CWHmh_OR/101","D3"
"2860","USA_2019","CWHmh_OR","CWHmh_OR/101","C4"
"2861","USA_2019","CWHmh_OR","CWHmh_OR/101","C3"
"2862","USA_2019","CWHmh_OR","CWHmh_OR/101","B4"
"2863","USA_2019","CWHmh_OR","CWHmh_OR/101","B3"
"2864","USA_2019","CWHmh_OR","CWHmh_OR/102","D1"
"2865","USA_2019","CWHmh_OR","CWHmh_OR/102","C1"
"2866","USA_2019","CWHmh_OR","CWHmh_OR/102","B1"
"2867","USA_2019","CWHmh_OR","CWHmh_OR/102","A1"
"2868","USA_2019","CWHmh_OR","CWHmh_OR/103","D2"
"2869","USA_2019","CWHmh_OR","CWHmh_OR/103","C2"
"2870","USA_2019","CWHmh_OR","CWHmh_OR/103","B2"
"2871","USA_2019","CWHmh_OR","CWHmh_OR/103","A2"
"2872","USA_2019","CWHmh_OR","CWHmh_OR/110","C5"
"2873","USA_2019","CWHmh_OR","CWHmh_OR/110","B5"
"2874","USA_2019","CWHmh_OR","CWHmh_OR/111","C6"
"2875","USA_2019","CWHmh_OR","CWHmh_OR/111","B6"
"2876","USA_2019","CWHmh_OR","CWHmh_OR/112","E5"
"2877","USA_2019","CWHmh_OR","CWHmh_OR/112","D5"
"2878","USA_2019","CWHmh_OR","CWHmh_OR/113","E6"
"2879","USA_2019","CWHmh_OR","CWHmh_OR/113","D6"
"2880","Add_2021","CWHmh_OR","CWHmh_OR/Ro","A0"
"2881","Add_2021","CWHmh_OR","CWHmh_OR/Ro","B0"
"2882","BECv13","CWHmm1","CWHmm1/101","A3"
"2883","BECv13","CWHmm1","CWHmm1/101","A4"
"2884","BECv13","CWHmm1","CWHmm1/101","B4"
"2885","BECv13","CWHmm1","CWHmm1/101","C3"
"2886","BECv13","CWHmm1","CWHmm1/101","B3"
"2887","BECv13","CWHmm1","CWHmm1/101","C4"
"2888","BECv13","CWHmm1","CWHmm1/101a","A3"
"2889","BECv13","CWHmm1","CWHmm1/101a","A4"
"2890","BECv13","CWHmm1","CWHmm1/101a","C4"
"2891","BECv13","CWHmm1","CWHmm1/101a","C3"
"2892","BECv13","CWHmm1","CWHmm1/101a","B3"
"2893","BECv13","CWHmm1","CWHmm1/101a","B4"
"2894","BECv13","CWHmm1","CWHmm1/101b","A4"
"2895","BECv13","CWHmm1","CWHmm1/101b","B4"
"2896","BECv13","CWHmm1","CWHmm1/101b","C4"
"2897","BECv13","CWHmm1","CWHmm1/101b","C3"
"2898","BECv13","CWHmm1","CWHmm1/101b","B3"
"2899","BECv13","CWHmm1","CWHmm1/101b","A3"
"2900","BECv13","CWHmm1","CWHmm1/102","A1"
"2901","BECv13","CWHmm1","CWHmm1/102","B1"
"2902","BECv13","CWHmm1","CWHmm1/102","C1"
"2903","BECv13","CWHmm1","CWHmm1/102","C0"
"2904","BECv13","CWHmm1","CWHmm1/102","B0"
"2905","BECv13","CWHmm1","CWHmm1/102","A0"
"2906","BECv13","CWHmm1","CWHmm1/103","A1"
"2907","BECv13","CWHmm1","CWHmm1/103","A2"
"2908","BECv13","CWHmm1","CWHmm1/103","B2"
"2909","BECv13","CWHmm1","CWHmm1/103","C2"
"2910","BECv13","CWHmm1","CWHmm1/103","C1"
"2911","BECv13","CWHmm1","CWHmm1/103","B1"
"2912","BECv13","CWHmm1","CWHmm1/104","D2"
"2913","BECv13","CWHmm1","CWHmm1/104","D3"
"2914","BECv13","CWHmm1","CWHmm1/104","E3"
"2915","BECv13","CWHmm1","CWHmm1/104","E2"
"2916","BECv13","CWHmm1","CWHmm1/110","D4"
"2917","BECv13","CWHmm1","CWHmm1/110","E4"
"2918","BECv13","CWHmm1","CWHmm1/110","E5"
"2919","BECv13","CWHmm1","CWHmm1/110","D5"
"2920","BECv13","CWHmm1","CWHmm1/111","A5"
"2921","BECv13","CWHmm1","CWHmm1/111","A6"
"2922","BECv13","CWHmm1","CWHmm1/111","B6"
"2923","BECv13","CWHmm1","CWHmm1/111","C6"
"2924","BECv13","CWHmm1","CWHmm1/111","C5"
"2925","BECv13","CWHmm1","CWHmm1/111","B5"
"2926","BECv13","CWHmm1","CWHmm1/112","D6"
"2927","BECv13","CWHmm1","CWHmm1/112","E6"
"2928","BECv13","CWHmm1","CWHmm1/112","E5"
"2929","BECv13","CWHmm1","CWHmm1/112","D5"
"2930","BECv13","CWHmm1","CWHmm1/113","D5"
"2931","BECv13","CWHmm1","CWHmm1/113","E5"
"2932","BECv13","CWHmm1","CWHmm1/113","E6"
"2933","BECv13","CWHmm1","CWHmm1/113","D6"
"2934","BECv13","CWHmm1","CWHmm1/Fl50","D5"
"2935","BECv13","CWHmm1","CWHmm1/Fl50","D6"
"2936","BECv13","CWHmm1","CWHmm1/Fl50","E6"
"2937","BECv13","CWHmm1","CWHmm1/Fl50","E5"
"2938","BECv13","CWHmm1","CWHmm1/Fm51","D5"
"2939","BECv13","CWHmm1","CWHmm1/Fm51","E5"
"2940","BECv13","CWHmm1","CWHmm1/Fm51","E6"
"2941","BECv13","CWHmm1","CWHmm1/Fm51","D6"
"2942","BECv13","CWHmm1","CWHmm1/Ro","A0"
"2943","BECv13","CWHmm1","CWHmm1/Ro","B0"
"2944","BECv13","CWHmm1","CWHmm1/Ro","C0"
"2945","BECv13","CWHmm1","CWHmm1/Wb51","A7"
"2946","BECv13","CWHmm1","CWHmm1/Wb51","B7"
"2947","BECv13","CWHmm1","CWHmm1/Ws54","C7"
"2948","BECv13","CWHmm1","CWHmm1/Ws54","D7"
"2949","BECv13","CWHmm1","CWHmm1/Ws54","E7"
"2950","BECv13","CWHmm1","CWHmm1/Ws56","C7"
"2951","BECv13","CWHmm1","CWHmm1/Ws56","D7"
"2952","BECv13","CWHmm1","CWHmm1/Ws56","E7"
"2953","BECv13","CWHmm1","CWHmm1/Ws##","C7"
"2954","BECv13","CWHmm1","CWHmm1/Ws##","D7"
"2955","BECv13","CWHmm1","CWHmm1/Ws##","E7"
"2956","BECv13","CWHmm2","CWHmm2/101","A3"
"2957","BECv13","CWHmm2","CWHmm2/101","C4"
"2958","BECv13","CWHmm2","CWHmm2/101","C3"
"2959","BECv13","CWHmm2","CWHmm2/101","B3"
"2960","BECv13","CWHmm2","CWHmm2/101","B4"
"2961","BECv13","CWHmm2","CWHmm2/101","A4"
"2962","BECv13","CWHmm2","CWHmm2/101a","A3"
"2963","BECv13","CWHmm2","CWHmm2/101a","B3"
"2964","BECv13","CWHmm2","CWHmm2/101a","C3"
"2965","BECv13","CWHmm2","CWHmm2/101a","C4"
"2966","BECv13","CWHmm2","CWHmm2/101a","B4"
"2967","BECv13","CWHmm2","CWHmm2/101a","A4"
"2968","BECv13","CWHmm2","CWHmm2/101b","A3"
"2969","BECv13","CWHmm2","CWHmm2/101b","B3"
"2970","BECv13","CWHmm2","CWHmm2/101b","C3"
"2971","BECv13","CWHmm2","CWHmm2/101b","C4"
"2972","BECv13","CWHmm2","CWHmm2/101b","B4"
"2973","BECv13","CWHmm2","CWHmm2/101b","A4"
"2974","BECv13","CWHmm2","CWHmm2/102","A1"
"2975","BECv13","CWHmm2","CWHmm2/102","B1"
"2976","BECv13","CWHmm2","CWHmm2/102","C1"
"2977","BECv13","CWHmm2","CWHmm2/102","C0"
"2978","BECv13","CWHmm2","CWHmm2/102","B0"
"2979","BECv13","CWHmm2","CWHmm2/102","A0"
"2980","BECv13","CWHmm2","CWHmm2/103","A1"
"2981","BECv13","CWHmm2","CWHmm2/103","B1"
"2982","BECv13","CWHmm2","CWHmm2/103","C1"
"2983","BECv13","CWHmm2","CWHmm2/103","C2"
"2984","BECv13","CWHmm2","CWHmm2/103","B2"
"2985","BECv13","CWHmm2","CWHmm2/103","A2"
"2986","BECv13","CWHmm2","CWHmm2/110","D3"
"2987","BECv13","CWHmm2","CWHmm2/110","E3"
"2988","BECv13","CWHmm2","CWHmm2/110","E4"
"2989","BECv13","CWHmm2","CWHmm2/110","D4"
"2990","BECv13","CWHmm2","CWHmm2/111","A5"
"2991","BECv13","CWHmm2","CWHmm2/111","A6"
"2992","BECv13","CWHmm2","CWHmm2/111","B6"
"2993","BECv13","CWHmm2","CWHmm2/111","B5"
"2994","BECv13","CWHmm2","CWHmm2/111","C5"
"2995","BECv13","CWHmm2","CWHmm2/111","C6"
"2996","BECv13","CWHmm2","CWHmm2/112","C5"
"2997","BECv13","CWHmm2","CWHmm2/112","C6"
"2998","BECv13","CWHmm2","CWHmm2/112","D5"
"2999","BECv13","CWHmm2","CWHmm2/112","D6"
"3000","BECv13","CWHmm2","CWHmm2/112","E5"
"3001","BECv13","CWHmm2","CWHmm2/113","E6"
"3002","BECv13","CWHmm2","CWHmm2/113","E5"
"3003","BECv13","CWHmm2","CWHmm2/113","D5"
"3004","BECv13","CWHmm2","CWHmm2/113","D6"
"3005","BECv13","CWHmm2","CWHmm2/Ro","A0"
"3006","BECv13","CWHmm2","CWHmm2/Ro","B0"
"3007","BECv13","CWHmm2","CWHmm2/Ro","C0"
"3008","BECv13","CWHmm2","CWHmm2/Wb51","A7"
"3009","BECv13","CWHmm2","CWHmm2/Wb51","B7"
"3010","BECv13","CWHmm2","CWHmm2/Ws55","C7"
"3011","BECv13","CWHmm2","CWHmm2/Ws55","D7"
"3012","BECv13","CWHmm2","CWHmm2/Ws55","E7"
"3013","USA_2019","CWHms_OR","CWHms_OR/101","D4"
"3014","USA_2019","CWHms_OR","CWHms_OR/101","D3"
"3015","USA_2019","CWHms_OR","CWHms_OR/101","C4"
"3016","USA_2019","CWHms_OR","CWHms_OR/101","C3"
"3017","USA_2019","CWHms_OR","CWHms_OR/101","B4"
"3018","USA_2019","CWHms_OR","CWHms_OR/101","B3"
"3019","USA_2019","CWHms_OR","CWHms_OR/102","D1"
"3020","USA_2019","CWHms_OR","CWHms_OR/102","C1"
"3021","USA_2019","CWHms_OR","CWHms_OR/102","B1"
"3022","USA_2019","CWHms_OR","CWHms_OR/102","A1"
"3023","USA_2019","CWHms_OR","CWHms_OR/103","D2"
"3024","USA_2019","CWHms_OR","CWHms_OR/103","C2"
"3025","USA_2019","CWHms_OR","CWHms_OR/103","B2"
"3026","USA_2019","CWHms_OR","CWHms_OR/103","A2"
"3027","USA_2019","CWHms_OR","CWHms_OR/110","C5"
"3028","USA_2019","CWHms_OR","CWHms_OR/110","B5"
"3029","USA_2019","CWHms_OR","CWHms_OR/111","C6"
"3030","USA_2019","CWHms_OR","CWHms_OR/111","B6"
"3031","USA_2019","CWHms_OR","CWHms_OR/112","E5"
"3032","USA_2019","CWHms_OR","CWHms_OR/112","D5"
"3033","USA_2019","CWHms_OR","CWHms_OR/113","E6"
"3034","USA_2019","CWHms_OR","CWHms_OR/113","D6"
"3035","Add_2021","CWHms_OR","CWHms_OR/Ro","A0"
"3036","Add_2021","CWHms_OR","CWHms_OR/Ro","B0"
"3037","USA_2019","CWHms_WA","CWHms_WA/101","D4"
"3038","USA_2019","CWHms_WA","CWHms_WA/101","D3"
"3039","USA_2019","CWHms_WA","CWHms_WA/101","C4"
"3040","USA_2019","CWHms_WA","CWHms_WA/101","C3"
"3041","USA_2019","CWHms_WA","CWHms_WA/101","B4"
"3042","USA_2019","CWHms_WA","CWHms_WA/101","B3"
"3043","USA_2019","CWHms_WA","CWHms_WA/102","D1"
"3044","USA_2019","CWHms_WA","CWHms_WA/102","C1"
"3045","USA_2019","CWHms_WA","CWHms_WA/102","B1"
"3046","USA_2019","CWHms_WA","CWHms_WA/102","A1"
"3047","USA_2019","CWHms_WA","CWHms_WA/103","D2"
"3048","USA_2019","CWHms_WA","CWHms_WA/103","C2"
"3049","USA_2019","CWHms_WA","CWHms_WA/103","B2"
"3050","USA_2019","CWHms_WA","CWHms_WA/103","A2"
"3051","USA_2019","CWHms_WA","CWHms_WA/110","C5"
"3052","USA_2019","CWHms_WA","CWHms_WA/110","B5"
"3053","USA_2019","CWHms_WA","CWHms_WA/111","C6"
"3054","USA_2019","CWHms_WA","CWHms_WA/111","B6"
"3055","USA_2019","CWHms_WA","CWHms_WA/112","E5"
"3056","USA_2019","CWHms_WA","CWHms_WA/112","D5"
"3057","USA_2019","CWHms_WA","CWHms_WA/113","E6"
"3058","USA_2019","CWHms_WA","CWHms_WA/113","D6"
"3059","Add_2021","CWHms_WA","CWHms_WA/Ro","A0"
"3060","Add_2021","CWHms_WA","CWHms_WA/Ro","B0"
"3061","BECv13","CWHms3","CWHms3/101","A3"
"3062","BECv13","CWHms3","CWHms3/101","A4"
"3063","BECv13","CWHms3","CWHms3/101","B4"
"3064","BECv13","CWHms3","CWHms3/101","B3"
"3065","BECv13","CWHms3","CWHms3/101","C3"
"3066","BECv13","CWHms3","CWHms3/101","C4"
"3067","BECv13","CWHms3","CWHms3/102","A0"
"3068","BECv13","CWHms3","CWHms3/102","A1"
"3069","BECv13","CWHms3","CWHms3/102","B1"
"3070","BECv13","CWHms3","CWHms3/102","B0"
"3071","BECv13","CWHms3","CWHms3/102","C0"
"3072","BECv13","CWHms3","CWHms3/102","C1"
"3073","BECv13","CWHms3","CWHms3/103","A1"
"3074","BECv13","CWHms3","CWHms3/103","B1"
"3075","BECv13","CWHms3","CWHms3/103","B2"
"3076","BECv13","CWHms3","CWHms3/103","C2"
"3077","BECv13","CWHms3","CWHms3/103","C1"
"3078","BECv13","CWHms3","CWHms3/103","A2"
"3079","BECv13","CWHms3","CWHms3/104","A3"
"3080","BECv13","CWHms3","CWHms3/104","A4"
"3081","BECv13","CWHms3","CWHms3/104","B4"
"3082","BECv13","CWHms3","CWHms3/104","B3"
"3083","BECv13","CWHms3","CWHms3/104","C3"
"3084","BECv13","CWHms3","CWHms3/104","C4"
"3085","BECv13","CWHms3","CWHms3/110","D3"
"3086","BECv13","CWHms3","CWHms3/110","D4"
"3087","BECv13","CWHms3","CWHms3/110","E4"
"3088","BECv13","CWHms3","CWHms3/110","E3"
"3089","BECv13","CWHms3","CWHms3/111","A5"
"3090","BECv13","CWHms3","CWHms3/111","B5"
"3091","BECv13","CWHms3","CWHms3/111","C5"
"3092","BECv13","CWHms3","CWHms3/111","C6"
"3093","BECv13","CWHms3","CWHms3/111","B6"
"3094","BECv13","CWHms3","CWHms3/111","A6"
"3095","BECv13","CWHms3","CWHms3/112","D5"
"3096","BECv13","CWHms3","CWHms3/112","E5"
"3097","BECv13","CWHms3","CWHms3/112","D6"
"3098","BECv13","CWHms3","CWHms3/112","E6"
"3099","BECv13","CWHms3","CWHms3/113","D5"
"3100","BECv13","CWHms3","CWHms3/113","E5"
"3101","BECv13","CWHms3","CWHms3/113","E6"
"3102","BECv13","CWHms3","CWHms3/113","D6"
"3103","BECv13","CWHms3","CWHms3/Fl51","D6"
"3104","BECv13","CWHms3","CWHms3/Fl51","D5"
"3105","BECv13","CWHms3","CWHms3/Fl51","E6"
"3106","BECv13","CWHms3","CWHms3/Fl51","E5"
"3107","BECv13","CWHms3","CWHms3/Fm51.1","D5"
"3108","BECv13","CWHms3","CWHms3/Fm51.1","D6"
"3109","BECv13","CWHms3","CWHms3/Fm51.1","E6"
"3110","BECv13","CWHms3","CWHms3/Fm51.1","E5"
"3111","BECv13","CWHms3","CWHms3/Wb50.2","A7"
"3112","BECv13","CWHms3","CWHms3/Wb50.2","B7"
"3113","BECv13","CWHms3","CWHms3/Wf","C7"
"3114","BECv13","CWHms3","CWHms3/Wf","D7"
"3115","BECv13","CWHms3","CWHms3/Wf","E7"
"3116","BECv13","CWHms3","CWHms3/Wm","C7"
"3117","BECv13","CWHms3","CWHms3/Wm","D7"
"3118","BECv13","CWHms3","CWHms3/Wm","E7"
"3119","BECv13","CWHms3","CWHms3/Ws56.1","C7"
"3120","BECv13","CWHms3","CWHms3/Ws56.1","D7"
"3121","BECv13","CWHms3","CWHms3/Ws56.1","E7"
"3122","BECv13","CWHms4","CWHms4/101","A3"
"3123","BECv13","CWHms4","CWHms4/101","A4"
"3124","BECv13","CWHms4","CWHms4/101","B4"
"3125","BECv13","CWHms4","CWHms4/101","B3"
"3126","BECv13","CWHms4","CWHms4/101","C3"
"3127","BECv13","CWHms4","CWHms4/101","C4"
"3128","BECv13","CWHms4","CWHms4/102","A0"
"3129","BECv13","CWHms4","CWHms4/102","A1"
"3130","BECv13","CWHms4","CWHms4/102","B1"
"3131","BECv13","CWHms4","CWHms4/102","B0"
"3132","BECv13","CWHms4","CWHms4/102","C0"
"3133","BECv13","CWHms4","CWHms4/102","C1"
"3134","BECv13","CWHms4","CWHms4/103","A1"
"3135","BECv13","CWHms4","CWHms4/103","A2"
"3136","BECv13","CWHms4","CWHms4/103","B2"
"3137","BECv13","CWHms4","CWHms4/103","B1"
"3138","BECv13","CWHms4","CWHms4/103","C1"
"3139","BECv13","CWHms4","CWHms4/103","C2"
"3140","BECv13","CWHms4","CWHms4/104","A1"
"3141","BECv13","CWHms4","CWHms4/104","A2"
"3142","BECv13","CWHms4","CWHms4/104","B2"
"3143","BECv13","CWHms4","CWHms4/104","B1"
"3144","BECv13","CWHms4","CWHms4/104","C1"
"3145","BECv13","CWHms4","CWHms4/104","C2"
"3146","BECv13","CWHms4","CWHms4/105","A4"
"3147","BECv13","CWHms4","CWHms4/105","A3"
"3148","BECv13","CWHms4","CWHms4/105","B3"
"3149","BECv13","CWHms4","CWHms4/105","C3"
"3150","BECv13","CWHms4","CWHms4/105","C4"
"3151","BECv13","CWHms4","CWHms4/105","B4"
"3152","BECv13","CWHms4","CWHms4/110","D3"
"3153","BECv13","CWHms4","CWHms4/110","D4"
"3154","BECv13","CWHms4","CWHms4/110","E4"
"3155","BECv13","CWHms4","CWHms4/110","E3"
